Class::Test , 40::VoidMethodCallMutator::10 , 157::NegateConditionalsMutator::9 , 157::NegateConditionalsMutator::14 , 159::VoidMethodCallMutator::25 , 1000::VoidMethodCallMutator::4 , 1006::NullReturnValsMutator::25 , 416::NullReturnValsMutator::7 , 427::NullReturnValsMutator::7 , 363::VoidMethodCallMutator::4 , 366::VoidMethodCallMutator::22 , 367::NullReturnValsMutator::26 , 265::VoidMethodCallMutator::4 , 267::VoidMethodCallMutator::14 , 268::NullReturnValsMutator::18 , 316::NullReturnValsMutator::20 , 873::NegateConditionalsMutator::10 , 875::NegateConditionalsMutator::20 , 341::NullReturnValsMutator::19 , 882::NegateConditionalsMutator::8 , 882::NegateConditionalsMutator::11 , 120::NullReturnValsMutator::11 , 393::NullReturnValsMutator::7 , 404::NullReturnValsMutator::7 , 174::NullReturnValsMutator::7 , 189::NegateConditionalsMutator::25 , 192::NullReturnValsMutator::42 , 952::EmptyObjectReturnValsMutator::6 , 962::NegateConditionalsMutator::5 , 966::EmptyObjectReturnValsMutator::26 , 975::VoidMethodCallMutator::4 , 976::VoidMethodCallMutator::13 , 977::NullReturnValsMutator::17 , 1139::NullReturnValsMutator::15 , 934::NegateConditionalsMutator::25 , 937::NegateConditionalsMutator::44 , 943::EmptyObjectReturnValsMutator::68 , 231::NegateConditionalsMutator::25 , 234::EmptyObjectReturnValsMutator::40 , 137::EmptyObjectReturnValsMutator::6 , 518::NegateConditionalsMutator::5 , 519::EmptyObjectReturnValsMutator::16 , 435::VoidMethodCallMutator::5 , 436::NullReturnValsMutator::9 , 1124::NegateConditionalsMutator::5 , 1124::BooleanTrueReturnValsMutator::11 , 509::ConditionalsBoundaryMutator::12 , 509::NegateConditionalsMutator::12 , 808::NullReturnValsMutator::8 , 570::ConditionalsBoundaryMutator::18 , 570::NegateConditionalsMutator::18 , 567::VoidMethodCallMutator::4 , 571::NullReturnValsMutator::24 , 600::VoidMethodCallMutator::4 , 603::NullReturnValsMutator::19 , 613::VoidMethodCallMutator::4 , 616::NullReturnValsMutator::19 , 627::NullReturnValsMutator::10 , 671::NullReturnValsMutator::10 , 660::NullReturnValsMutator::10 , 698::NullReturnValsMutator::33 , 681::NullReturnValsMutator::10 , 638::NullReturnValsMutator::10 , 649::NullReturnValsMutator::10 , 588::VoidMethodCallMutator::4 , 590::NullReturnValsMutator::13 , 725::NullReturnValsMutator::9 , 716::NullReturnValsMutator::9 , 707::NullReturnValsMutator::9 , 551::VoidMethodCallMutator::4 , 554::NullReturnValsMutator::19 , 747::NullReturnValsMutator::9 , 736::NullReturnValsMutator::9 , 799::NullReturnValsMutator::32 , 783::NullReturnValsMutator::9 , 773::NullReturnValsMutator::32 , 757::NullReturnValsMutator::9 , 988::NegateConditionalsMutator::24 , 989::BooleanFalseReturnValsMutator::28 , 991::BooleanTrueReturnValsMutator::35 , 911::NegateConditionalsMutator::19 , 913::NegateConditionalsMutator::29 , 915::NegateConditionalsMutator::40 , 917::NegateConditionalsMutator::50 , 914::BooleanFalseReturnValsMutator::33 , 918::BooleanFalseReturnValsMutator::54 , 921::BooleanTrueReturnValsMutator::61 , 1131::MathMutator::10 , 1131::MathMutator::21 , 1131::NegateConditionalsMutator::13 , 1132::PrimitiveReturnsMutator::26 , 1097::VoidMethodCallMutator::11 , 1098::EmptyObjectReturnValsMutator::17 , 1115::NullReturnValsMutator::15 , 1103::VoidMethodCallMutator::19 , 109::NegateConditionalsMutator::10 , 109::EmptyObjectReturnValsMutator::16 , 535::ConditionalsBoundaryMutator::17 , 535::NegateConditionalsMutator::17 , 537::NegateConditionalsMutator::30 , 532::VoidMethodCallMutator::4 , 533::VoidMethodCallMutator::8 , 538::EmptyObjectReturnValsMutator::35 , 540::EmptyObjectReturnValsMutator::43 , 297::ConditionalsBoundaryMutator::14 , 298::ConditionalsBoundaryMutator::24 , 298::ConditionalsBoundaryMutator::27 , 297::MathMutator::18 , 297::MathMutator::19 , 297::NegateConditionalsMutator::14 , 298::NegateConditionalsMutator::24 , 298::NegateConditionalsMutator::27 , 295::VoidMethodCallMutator::5 , 298::VoidMethodCallMutator::34 , 302::VoidMethodCallMutator::56 , 303::NullReturnValsMutator::60 , 99::BooleanFalseReturnValsMutator::6 , 99::BooleanTrueReturnValsMutator::6 , 528::ConditionalsBoundaryMutator::12 , 528::MathMutator::17 , 528::NegateConditionalsMutator::12 , 480::ConditionalsBoundaryMutator::32 , 480::MathMutator::31 , 481::MathMutator::39 , 476::NegateConditionalsMutator::5 , 480::NegateConditionalsMutator::32 , 479::VoidMethodCallMutator::23 , 481::NullReturnValsMutator::42 , 58::EmptyObjectReturnValsMutator::6 , 1067::ConditionalsBoundaryMutator::5 , 1067::NegateConditionalsMutator::5 , 1067::NegateConditionalsMutator::8 , 1067::NegateConditionalsMutator::12 , 1067::NegateConditionalsMutator::15 , 1067::NegateConditionalsMutator::20 , 1074::NegateConditionalsMutator::53 , 1074::NegateConditionalsMutator::57 , 1068::VoidMethodCallMutator::27 , 1072::VoidMethodCallMutator::47 , 1081::NegateConditionalsMutator::6 , 1081::NegateConditionalsMutator::10 , 1082::NegateConditionalsMutator::15 , 1082::NegateConditionalsMutator::19 , 1082::NegateConditionalsMutator::23 , 1083::VoidMethodCallMutator::30 , 855::VoidMethodCallMutator::11 , 856::EmptyObjectReturnValsMutator::17 , 861::NegateConditionalsMutator::19 , 864::NegateConditionalsMutator::37 , 863::VoidMethodCallMutator::30 , 865::VoidMethodCallMutator::43 , 142::NullReturnValsMutator::6 , 151::VoidMethodCallMutator::11 , 152::NullReturnValsMutator::15 , 377::VoidMethodCallMutator::4 , 380::VoidMethodCallMutator::23 , 381::NullReturnValsMutator::27 , 278::VoidMethodCallMutator::4 , 280::VoidMethodCallMutator::15 , 281::NullReturnValsMutator::19 , 329::NullReturnValsMutator::20 , 353::NullReturnValsMutator::19 , 887::NegateConditionalsMutator::6 , 887::NegateConditionalsMutator::9 , 887::NegateConditionalsMutator::13 , 887::BooleanTrueReturnValsMutator::20 , 496::ConditionalsBoundaryMutator::28 , 497::MathMutator::35 , 492::NegateConditionalsMutator::5 , 496::NegateConditionalsMutator::28 , 495::VoidMethodCallMutator::23 , 497::NullReturnValsMutator::38 , 1015::VoidMethodCallMutator::4 , 1021::NullReturnValsMutator::25 , 255::NullReturnValsMutator::6 , 460::MathMutator::26 , 456::NegateConditionalsMutator::5 , 462::NegateConditionalsMutator::46 , 457::NullReturnValsMutator::12 , 464::NullReturnValsMutator::59 , 89::NullReturnValsMutator::5 , 67::EmptyObjectReturnValsMutator::6 , 78::VoidMethodCallMutator::5 , 80::NullReturnValsMutator::15 , 822::VoidMethodCallMutator::11 , 823::EmptyObjectReturnValsMutator::17 , 896::VoidMethodCallMutator::4 , 902::NullReturnValsMutator::28 , 835::ConditionalsBoundaryMutator::52 , 830::NegateConditionalsMutator::24 , 833::NegateConditionalsMutator::42 , 835::NegateConditionalsMutator::52 , 835::NegateConditionalsMutator::55 , 835::NegateConditionalsMutator::58 , 827::VoidMethodCallMutator::5 , 832::VoidMethodCallMutator::35 , 837::VoidMethodCallMutator::69 , 214::NegateConditionalsMutator::25 , 217::EmptyObjectReturnValsMutator::40 , 1119::EmptyObjectReturnValsMutator::5 , 1033::NegateConditionalsMutator::15 , 1030::VoidMethodCallMutator::4 , 1039::NullReturnValsMutator::38 , 1047::NegateConditionalsMutator::7 , 1048::EmptyObjectReturnValsMutator::12 , 1050::EmptyObjectReturnValsMutator::18 , 1059::NegateConditionalsMutator::7 , 1063::NullReturnValsMutator::25 , 447::NullReturnValsMutator::7 
ElementTest::after , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::before , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::dataset , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::elementIsNotASiblingOfItself , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::getElementsByTagName , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::getNamespacedElementsByTag , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::insertChildrenArgumentValidation , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::insertChildrenAsCopy , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::insertChildrenAtPosition , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
ElementTest::moveByAppend , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 1 , 1 , 0 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
